barcode,productName,batchCode,expiryDate,quantity,price
P0020,Sugar,B01259,2026-09-02,68,55000
P0020,Sugar,B01260,2027-08-21,71,55000
P0020,Sugar,B01261,2027-05-27,38,75000
P0020,Sugar,B01262,2027-10-26,21,95000
P0020,Sugar,B01263,2027-10-12,79,15000
P0020,Sugar,B01264,2027-08-30,17,90000
P0020,Sugar,B01265,2026-08-20,78,15000
P0020,Sugar,B01266,2027-11-18,48,95000
P0020,Sugar,B01267,2027-11-22,49,35000
P0020,Sugar,B01268,2026-07-04,75,20000
P0020,Sugar,B01269,2026-12-27,81,20000
P0020,Sugar,B01270,2026-07-17,4,40000
P0020,Sugar,B01271,2027-12-07,98,75000
P0020,Sugar,B01272,2026-07-04,78,45000
P0020,Sugar,B01273,2026-10-11,27,50000
P0020,Sugar,B01274,2026-12-31,94,100000
P0020,Sugar,B01275,2027-05-14,70,35000
P0020,Sugar,B01276,2027-05-30,14,25000
P0020,Sugar,B01277,2026-10-05,6,50000
P0020,Sugar,B01278,2026-11-04,88,65000
P0020,Sugar,B01279,2027-09-01,2,30000
P0020,Sugar,B01280,2026-11-16,22,95000
P0020,Sugar,B01281,2027-03-31,35,95000
P0020,Sugar,B01282,2026-07-04,88,90000
P0020,Sugar,B01283,2026-07-08,2,20000
P0020,Sugar,B01284,2027-09-09,44,50000
P0020,Sugar,B01285,2027-07-20,12,35000
P0020,Sugar,B01286,2027-08-06,44,25000
P0020,Sugar,B01287,2026-07-08,12,45000
P0020,Sugar,B01288,2026-07-04,59,20000
P0020,Sugar,B01289,2027-11-21,53,10000
P0020,Sugar,B01290,2027-10-25,68,70000
P0020,Sugar,B01291,2026-08-18,28,30000
P0020,Sugar,B01292,2026-09-11,16,70000
P0020,Sugar,B01293,2027-05-10,21,100000
P0020,Sugar,B01294,2026-11-12,27,50000
P0020,Sugar,B01295,2027-09-24,86,20000
P0020,Sugar,B01296,2026-10-27,35,90000
P0020,Sugar,B01297,2027-05-14,100,70000
P0020,Sugar,B01298,2026-11-13,42,25000
P0020,Sugar,B01299,2026-08-20,43,45000
P0020,Sugar,B01300,2026-07-02,98,40000
P0020,Sugar,B01301,2026-12-07,99,95000
P0020,Sugar,B01302,2027-02-27,91,70000
P0020,Sugar,B01303,2027-06-05,41,80000
P0020,Sugar,B01304,2026-07-07,21,25000
P0020,Sugar,B01305,2026-09-21,31,85000
P0020,Sugar,B01306,2026-11-16,61,60000
P0020,Sugar,B01307,2027-01-16,35,20000
P0020,Sugar,B01308,2027-06-14,49,65000
P0020,Sugar,B01309,2027-07-07,54,40000
P0020,Sugar,B01310,2027-07-26,25,60000
P0020,Sugar,B01311,2027-07-14,27,95000
P0020,Sugar,B01312,2026-12-20,95,25000
P0020,Sugar,B01313,2026-12-13,25,10000
P0020,Sugar,B01314,2026-11-26,78,55000
P0020,Sugar,B01315,2027-11-18,88,100000
P0020,Sugar,B01316,2026-11-29,94,75000
P0020,Sugar,B01317,2027-03-20,19,60000
P0020,Sugar,B01318,2027-07-07,38,40000
P0020,Sugar,B01319,2026-10-29,17,30000
P0020,Sugar,B01320,2027-03-18,4,70000
P0020,Sugar,B01321,2027-09-26,31,65000
P0020,Sugar,B01322,2027-06-21,96,55000
P0020,Sugar,B01323,2027-09-17,69,95000
P0020,Sugar,B01324,2026-08-27,47,10000
P0020,Sugar,B01325,2027-12-29,24,60000
P0020,Sugar,B01326,2027-07-01,58,20000
P0020,Sugar,B01327,2026-12-12,77,25000
P0020,Sugar,B01328,2026-11-14,34,95000
P0020,Sugar,B01329,2027-10-30,100,30000
P0020,Sugar,B01330,2026-10-21,19,10000
P0020,Sugar,B01331,2026-07-03,70,50000
P0020,Sugar,B01332,2026-12-29,75,10000
P0020,Sugar,B01333,2027-02-14,98,75000
P0020,Sugar,B01334,2027-08-21,97,30000
P0020,Sugar,B01335,2026-07-06,19,75000
P0020,Sugar,B01336,2027-10-26,32,25000
P0020,Sugar,B01337,2026-09-12,96,100000
P0020,Sugar,B01338,2027-08-22,1,85000
P0020,Sugar,B01339,2027-07-20,95,80000
P0020,Sugar,B01340,2026-07-05,49,70000
P0020,Sugar,B01341,2026-09-05,69,90000
P0020,Sugar,B01342,2027-10-21,32,60000
P0020,Sugar,B01343,2027-11-23,76,25000
P0020,Sugar,B01344,2026-11-01,99,100000
P0020,Sugar,B01345,2026-07-05,53,75000
P0020,Sugar,B01346,2027-08-25,46,80000
P0020,Sugar,B01347,2027-03-23,63,25000
P0020,Sugar,B01348,2027-04-04,56,15000
P0020,Sugar,B01349,2027-01-16,43,45000
P0020,Sugar,B01350,2026-10-08,10,45000
P0020,Sugar,B01351,2026-07-08,18,85000
P0020,Sugar,B01352,2026-07-31,37,75000
P0020,Sugar,B01353,2027-10-28,26,90000
P0020,Sugar,B01354,2027-12-08,58,30000
P0020,Sugar,B01355,2026-07-04,78,55000
P0020,Sugar,B01356,2026-12-29,40,95000
P0020,Sugar,B01357,2026-10-07,41,90000
P0020,Sugar,B01358,2027-09-11,2,70000
P0020,Sugar,B01359,2026-07-05,88,40000
P0020,Sugar,B01360,2027-05-12,71,55000
P0020,Sugar,B01361,2026-09-12,78,30000
P0020,Sugar,B01362,2027-04-05,8,100000
P0020,Sugar,B01363,2027-04-15,22,20000
P0020,Sugar,B01364,2027-06-26,83,30000
P0020,Sugar,B01365,2027-03-30,65,30000
P0020,Sugar,B01366,2027-01-24,94,85000
P0020,Sugar,B01367,2027-06-26,1,50000
P0020,Sugar,B01368,2026-11-06,66,10000
P0020,Sugar,B01369,2027-07-30,74,40000
P0020,Sugar,B01370,2027-05-29,2,10000
P0020,Sugar,B01371,2027-09-09,65,45000
P0020,Sugar,B01372,2027-06-08,90,40000
P0020,Sugar,B01373,2026-08-29,21,35000
P0020,Sugar,B01374,2027-05-20,90,70000
P0020,Sugar,B01375,2027-11-10,1,90000
P0020,Sugar,B01376,2027-03-25,61,50000
P0020,Sugar,B01377,2027-11-04,65,30000
P0020,Sugar,B01378,2026-08-19,95,40000
P0020,Sugar,B01379,2026-07-02,90,45000
P0020,Sugar,B01380,2026-07-05,15,70000
P0020,Sugar,B01381,2027-02-10,79,40000
P0020,Sugar,B01382,2026-12-18,97,70000
P0020,Sugar,B01383,2026-10-29,96,70000
P0020,Sugar,B01384,2026-12-07,93,20000
P0020,Sugar,B01385,2027-11-22,54,95000
P0020,Sugar,B01386,2027-11-21,6,70000
P0020,Sugar,B01387,2027-07-28,17,65000
P0020,Sugar,B01388,2026-07-04,81,35000
P0020,Sugar,B01389,2026-11-28,62,95000
P0020,Sugar,B01390,2026-07-31,38,90000
P0020,Sugar,B01391,2026-07-06,37,35000
P0020,Sugar,B01392,2026-08-03,16,50000
P0020,Sugar,B01393,2026-07-21,23,10000
P0020,Sugar,B01394,2026-10-19,8,20000
P0020,Sugar,B01395,2027-09-26,48,40000
P0020,Sugar,B01396,2027-04-09,10,20000
P0020,Sugar,B01397,2027-02-15,1,95000
P0020,Sugar,B01398,2027-01-19,96,20000
P0020,Sugar,B01399,2027-07-25,99,85000
P0020,Sugar,B01400,2026-08-10,45,45000
P0020,Sugar,B01401,2027-06-17,67,95000
P0020,Sugar,B01402,2026-10-21,86,15000
P0020,Sugar,B01403,2027-03-08,34,20000
P0020,Sugar,B01404,2027-10-30,36,60000
P0020,Sugar,B01405,2027-12-10,81,60000
P0020,Sugar,B01406,2026-09-29,40,95000
P0020,Sugar,B01407,2027-09-15,90,85000
P0020,Sugar,B01408,2026-10-20,47,85000
P0020,Sugar,B01409,2027-10-07,43,95000
P0020,Sugar,B01410,2027-03-26,70,45000
P0020,Sugar,B01411,2027-11-18,96,65000
P0020,Sugar,B01412,2026-07-22,58,90000
P0020,Sugar,B01413,2027-05-26,99,45000
P0020,Sugar,B01414,2027-07-25,58,85000
P0020,Sugar,B01415,2027-06-03,72,95000
P0020,Sugar,B01416,2027-08-22,39,30000
P0020,Sugar,B01417,2026-12-12,92,10000
P0020,Sugar,B01418,2027-05-21,12,95000
P0020,Sugar,B01419,2027-05-10,6,45000
P0020,Sugar,B01420,2027-07-13,66,60000
P0020,Sugar,B01421,2027-10-12,37,30000
P0020,Sugar,B01422,2026-12-17,45,85000
P0020,Sugar,B01423,2026-09-07,75,75000
P0020,Sugar,B01424,2027-05-28,47,85000
P0020,Sugar,B01425,2027-02-18,70,15000
P0020,Sugar,B01426,2027-10-01,47,85000
P0020,Sugar,B01427,2027-06-03,80,80000
P0020,Sugar,B01428,2026-11-10,96,45000
P0020,Sugar,B01429,2027-03-28,75,25000
P0020,Sugar,B01430,2027-07-19,8,65000
P0020,Sugar,B01431,2027-06-11,43,30000
P0020,Sugar,B01432,2026-07-05,80,25000
P0020,Sugar,B01433,2026-12-23,41,45000
P0020,Sugar,B01434,2027-12-05,81,75000
P0020,Sugar,B01435,2026-12-05,80,30000
P0020,Sugar,B01436,2027-04-14,66,35000
P0020,Sugar,B01437,2027-06-15,26,60000
P0020,Sugar,B01438,2027-09-23,66,90000
P0020,Sugar,B01439,2027-06-11,78,30000
P0020,Sugar,B01440,2026-09-26,25,60000
P0020,Sugar,B01441,2027-06-12,93,65000
P0020,Sugar,B01442,2027-05-14,73,30000
P0020,Sugar,B01443,2026-11-21,39,15000
P0020,Sugar,B01444,2027-12-06,57,30000
P0020,Sugar,B01445,2027-06-08,97,90000
P0020,Sugar,B01446,2027-09-18,61,50000
P0020,Sugar,B01447,2026-07-03,51,80000
P0020,Sugar,B01448,2026-10-03,85,60000
P0020,Sugar,B01449,2027-04-10,95,65000
P0020,Sugar,B01450,2027-05-22,12,80000
P0020,Sugar,B01451,2027-06-27,66,30000
P0020,Sugar,B01452,2026-07-07,25,20000
P0020,Sugar,B01453,2026-10-29,21,35000
P0020,Sugar,B01454,2027-10-13,81,40000
P0020,Sugar,B01455,2027-06-08,22,85000
P0020,Sugar,B01456,2027-07-01,90,95000
P0020,Sugar,B01457,2026-07-03,78,50000
P0020,Sugar,B01458,2027-05-25,91,35000
P0020,Sugar,B01459,2027-07-29,45,55000
P0020,Sugar,B01460,2027-03-30,6,85000
P0020,Sugar,B01461,2026-07-02,96,55000
P0020,Sugar,B01462,2026-08-07,31,50000
P0020,Sugar,B01463,2027-07-02,8,35000
P0020,Sugar,B01464,2027-11-07,60,70000
P0020,Sugar,B01465,2027-07-09,50,15000
P0020,Sugar,B01466,2026-07-02,3,10000
P0020,Sugar,B01467,2027-12-31,10,45000
P0020,Sugar,B01468,2026-07-08,77,30000
P0020,Sugar,B01469,2026-07-03,56,35000
P0020,Sugar,B01470,2026-12-17,7,90000
P0020,Sugar,B01471,2026-09-13,41,80000
P0020,Sugar,B01472,2026-12-30,8,80000
P0020,Sugar,B01473,2027-01-31,1,15000
P0020,Sugar,B01474,2027-07-11,22,20000
P0020,Sugar,B01475,2027-12-22,8,50000
P0020,Sugar,B01476,2027-03-15,100,20000
P0020,Sugar,B01477,2027-07-12,61,10000
P0020,Sugar,B01478,2027-02-25,92,90000
P0020,Sugar,B01479,2026-08-02,54,35000
P0020,Sugar,B01480,2027-03-09,59,45000
P0020,Sugar,B01481,2026-08-29,73,70000
P0020,Sugar,B01482,2026-09-10,35,95000
P0020,Sugar,B01483,2027-11-24,80,70000
P0020,Sugar,B01484,2027-09-04,96,60000
P0020,Sugar,B01485,2027-09-05,71,50000
P0020,Sugar,B01486,2027-09-12,89,10000
P0020,Sugar,B01487,2026-12-28,79,10000
P0020,Sugar,B01488,2026-10-25,56,65000
P0020,Sugar,B01489,2027-10-03,89,15000
P0020,Sugar,B01490,2027-04-02,73,65000
P0020,Sugar,B01491,2026-12-29,5,50000
P0020,Sugar,B01492,2026-09-20,25,90000
P0020,Sugar,B01493,2026-07-25,16,70000
P0020,Sugar,B01494,2027-04-08,15,75000
P0020,Sugar,B01495,2027-04-29,95,50000
P0007,Book,B01496,2027-03-31,42,50000
P0007,Book,B01497,2026-12-28,31,35000
P0007,Book,B01498,2027-11-02,29,35000
P0007,Book,B01499,2026-07-28,25,45000
P0007,Book,B01500,2027-05-23,9,35000
P0007,Book,B01501,2027-05-31,24,35000
P0007,Book,B01502,2027-08-19,57,95000
P0007,Book,B01503,2026-07-08,77,15000
P0007,Book,B01504,2027-06-26,73,100000
P0007,Book,B01505,2027-10-16,74,25000
P0007,Book,B01506,2027-09-28,51,25000
P0007,Book,B01507,2026-08-02,94,80000
P0007,Book,B01508,2026-08-21,45,25000
P0007,Book,B01509,2027-05-26,8,30000
P0007,Book,B01510,2027-06-13,29,75000
P0007,Book,B01511,2027-01-05,18,35000
P0007,Book,B01512,2026-07-16,62,60000
P0007,Book,B01513,2027-01-27,81,35000
P0007,Book,B01514,2027-05-21,21,50000
P0007,Book,B01515,2026-07-08,19,35000
P0007,Book,B01516,2027-09-01,22,30000
P0007,Book,B01517,2027-12-13,20,20000
P0007,Book,B01518,2027-10-12,12,20000
P0007,Book,B01519,2027-02-22,9,75000
P0007,Book,B01520,2027-04-06,65,25000
P0007,Book,B01521,2027-12-26,61,40000
P0007,Book,B01522,2026-09-24,5,70000
P0007,Book,B01523,2027-10-07,75,55000
P0007,Book,B01524,2027-11-22,61,20000
P0007,Book,B01525,2026-08-22,8,50000
P0007,Book,B01526,2027-10-21,64,100000
P0007,Book,B01527,2027-10-06,1,30000
P0007,Book,B01528,2027-06-22,14,10000
P0007,Book,B01529,2026-07-12,45,75000
P0007,Book,B01530,2027-01-04,15,10000
P0007,Book,B01531,2026-09-21,89,95000
P0007,Book,B01532,2026-10-16,85,30000
P0007,Book,B01533,2027-12-01,74,80000
P0007,Book,B01534,2026-12-27,18,90000
P0007,Book,B01535,2027-10-06,99,75000
P0007,Book,B01536,2027-04-06,99,30000
P0007,Book,B01537,2027-02-19,74,65000
P0007,Book,B01538,2027-06-24,3,15000
P0007,Book,B01539,2027-01-12,86,30000
P0007,Book,B01540,2027-05-13,97,95000
P0007,Book,B01541,2026-07-24,57,15000
P0007,Book,B01542,2026-09-22,39,10000
P0007,Book,B01543,2026-07-05,38,15000
P0007,Book,B01544,2026-07-06,74,60000
P0007,Book,B01545,2027-03-29,87,95000
P0007,Book,B01546,2027-08-31,48,35000
P0007,Book,B01547,2027-05-06,35,65000
P0007,Book,B01548,2027-07-28,66,100000
P0007,Book,B01549,2027-10-09,21,65000
P0007,Book,B01550,2026-12-09,3,70000
P0007,Book,B01551,2027-10-17,86,75000
P0007,Book,B01552,2027-01-14,83,15000
P0007,Book,B01553,2026-10-07,2,45000
P0007,Book,B01554,2027-11-27,98,75000
P0007,Book,B01555,2027-02-04,28,15000
P0007,Book,B01556,2026-11-07,64,60000
P0007,Book,B01557,2026-09-19,78,50000
P0007,Book,B01558,2027-02-17,54,45000
P0007,Book,B01559,2027-02-18,67,35000
P0007,Book,B01560,2027-05-28,58,60000
P0007,Book,B01561,2026-07-20,57,75000
P0007,Book,B01562,2026-09-09,8,60000
P0007,Book,B01563,2027-10-13,77,40000
P0007,Book,B01564,2027-10-25,18,95000
P0007,Book,B01565,2027-07-09,48,90000
P0007,Book,B01566,2027-05-25,40,40000
P0007,Book,B01567,2026-07-07,81,90000
P0007,Book,B01568,2026-08-28,88,85000
P0007,Book,B01569,2026-09-07,43,35000
P0007,Book,B01570,2027-10-09,30,15000
P0007,Book,B01571,2026-07-04,67,85000
P0007,Book,B01572,2026-07-30,68,25000
P0007,Book,B01573,2027-12-28,15,40000
P0007,Book,B01574,2027-09-29,39,30000
P0007,Book,B01575,2026-08-08,5,40000
P0007,Book,B01576,2027-12-24,28,30000
P0007,Book,B01577,2027-07-02,20,10000
P0007,Book,B01578,2027-08-23,52,10000
P0007,Book,B01579,2026-11-26,61,50000
P0007,Book,B01580,2027-12-26,83,55000
P0007,Book,B01581,2027-02-15,99,70000
P0007,Book,B01582,2026-11-29,97,60000
P0007,Book,B01583,2026-07-05,44,10000
P0007,Book,B01584,2027-06-01,94,60000
P0007,Book,B01585,2026-12-27,7,100000
P0007,Book,B01586,2026-09-25,40,75000
P0007,Book,B01587,2027-09-19,59,95000
P0007,Book,B01588,2027-04-03,14,85000
P0007,Book,B01589,2027-11-28,21,50000
P0007,Book,B01590,2027-03-30,57,80000
P0007,Book,B01591,2027-04-15,45,50000
P0007,Book,B01592,2026-07-18,5,95000
P0007,Book,B01593,2026-07-04,11,10000
P0007,Book,B01594,2026-09-18,55,20000
P0007,Book,B01595,2026-10-08,88,25000
P0007,Book,B01596,2026-11-16,2,75000
P0007,Book,B01597,2026-12-19,85,70000
P0007,Book,B01598,2027-09-21,64,100000
P0007,Book,B01599,2027-03-24,8,90000
P0007,Book,B01600,2027-02-07,2,30000
P0007,Book,B01601,2026-07-07,24,20000
P0007,Book,B01602,2026-12-21,47,55000
P0007,Book,B01603,2027-05-10,15,60000
P0007,Book,B01604,2026-08-23,84,15000
P0007,Book,B01605,2027-12-18,29,50000
P0007,Book,B01606,2027-12-27,84,50000
P0007,Book,B01607,2027-02-07,73,70000
P0007,Book,B01608,2027-05-03,73,15000
P0007,Book,B01609,2026-10-04,74,90000
P0007,Book,B01610,2026-09-07,27,85000
P0007,Book,B01611,2026-11-06,67,10000
P0007,Book,B01612,2026-09-05,34,55000
P0007,Book,B01613,2026-09-06,74,30000
P0007,Book,B01614,2027-10-22,97,35000
P0007,Book,B01615,2027-04-19,54,85000
P0007,Book,B01616,2027-01-29,38,50000
P0007,Book,B01617,2026-10-13,96,65000
P0007,Book,B01618,2027-09-25,91,85000
P0007,Book,B01619,2026-07-03,32,40000
P0007,Book,B01620,2027-03-04,79,45000
P0007,Book,B01621,2026-07-02,91,45000
P0007,Book,B01622,2027-04-15,4,60000
P0007,Book,B01623,2027-05-24,76,20000
P0007,Book,B01624,2026-09-04,35,70000
P0007,Book,B01625,2026-12-27,89,70000
P0007,Book,B01626,2026-07-08,53,100000
P0007,Book,B01627,2026-07-03,75,85000
P0007,Book,B01628,2026-07-07,47,55000
P0007,Book,B01629,2027-03-17,26,60000
P0007,Book,B01630,2027-10-26,2,60000
P0007,Book,B01631,2027-08-17,58,60000
P0007,Book,B01632,2026-11-12,70,90000
P0007,Book,B01633,2027-10-08,37,50000
P0007,Book,B01634,2026-10-12,17,80000
P0007,Book,B01635,2027-04-29,23,35000
P0007,Book,B01636,2026-12-17,33,70000
P0007,Book,B01637,2026-11-19,22,25000
P0007,Book,B01638,2027-03-11,85,10000
P0007,Book,B01639,2026-07-07,12,45000
P0007,Book,B01640,2027-07-05,81,40000
P0007,Book,B01641,2026-07-04,32,100000
P0007,Book,B01642,2027-10-14,5,70000
P0007,Book,B01643,2027-06-29,15,60000
P0007,Book,B01644,2027-06-08,70,55000
P0007,Book,B01645,2027-10-11,21,100000
P0007,Book,B01646,2026-08-07,93,25000
P0007,Book,B01647,2026-11-03,48,35000
P0007,Book,B01648,2027-02-25,69,75000
P0007,Book,B01649,2026-07-31,59,10000
P0007,Book,B01650,2027-11-16,68,30000
P0007,Book,B01651,2026-07-23,61,10000
P0007,Book,B01652,2027-01-04,75,75000
P0007,Book,B01653,2027-07-24,58,55000
P0007,Book,B01654,2026-07-07,25,20000
P0007,Book,B01655,2027-04-08,36,15000
P0007,Book,B01656,2026-07-03,8,45000
P0007,Book,B01657,2027-09-24,5,50000
P0007,Book,B01658,2026-10-22,77,75000
P0007,Book,B01659,2027-12-15,21,35000
P0007,Book,B01660,2026-12-08,87,15000
P0007,Book,B01661,2027-09-25,58,55000
P0007,Book,B01662,2027-09-17,78,70000
P0007,Book,B01663,2027-04-28,62,85000
P0007,Book,B01664,2027-10-11,99,30000
P0007,Book,B01665,2027-04-25,69,45000
P0007,Book,B01666,2027-12-29,50,25000
P0007,Book,B01667,2026-09-14,97,20000
P0007,Book,B01668,2027-02-21,4,30000
P0007,Book,B01669,2027-07-04,89,85000
P0007,Book,B01670,2026-07-16,54,70000
P0007,Book,B01671,2027-10-17,92,85000
P0007,Book,B01672,2026-08-19,97,70000
P0007,Book,B01673,2027-03-19,64,80000
P0007,Book,B01674,2026-07-03,48,15000
P0007,Book,B01675,2027-11-04,29,35000
P0007,Book,B01676,2026-09-04,67,75000
P0007,Book,B01677,2027-06-21,2,90000
P0007,Book,B01678,2027-04-06,91,95000
P0007,Book,B01679,2027-05-17,3,40000
P0007,Book,B01680,2026-08-10,85,40000
P0007,Book,B01681,2027-01-03,70,40000
P0007,Book,B01682,2027-05-18,32,15000
P0007,Book,B01683,2026-07-08,29,15000
P0007,Book,B01684,2027-02-09,2,75000
P0007,Book,B01685,2026-07-26,99,75000
P0007,Book,B01686,2027-06-07,68,20000
P0007,Book,B01687,2027-10-07,82,35000
P0007,Book,B01688,2026-07-04,21,55000
P0007,Book,B01689,2027-08-14,73,90000
P0007,Book,B01690,2026-07-08,96,100000
P0007,Book,B01691,2026-11-07,20,55000
P0007,Book,B01692,2027-02-03,10,65000
P0007,Book,B01693,2026-07-05,96,90000
P0007,Book,B01694,2026-08-20,37,80000
P0007,Book,B01695,2026-07-14,29,30000
P0007,Book,B01696,2027-06-25,66,60000
P0007,Book,B01697,2027-06-08,42,45000
P0007,Book,B01698,2026-08-26,36,25000
P0007,Book,B01699,2027-05-03,27,50000
P0007,Book,B01700,2026-07-08,13,35000
P0007,Book,B01701,2026-07-03,29,40000
P0007,Book,B01702,2027-09-23,16,55000
P0007,Book,B01703,2026-08-28,30,100000
P0007,Book,B01704,2027-10-17,85,55000
P0007,Book,B01705,2027-05-30,12,90000
P0007,Book,B01706,2027-02-12,10,90000
P0007,Book,B01707,2027-10-22,75,65000
P0007,Book,B01708,2027-03-12,43,15000
P0007,Book,B01709,2027-07-16,36,75000
P0007,Book,B01710,2027-04-05,95,80000
P0007,Book,B01711,2026-07-05,95,85000
P0007,Book,B01712,2027-12-04,40,60000
P0007,Book,B01713,2027-05-24,69,55000
P0007,Book,B01714,2027-10-11,52,95000
P0007,Book,B01715,2026-08-07,9,55000
P0007,Book,B01716,2027-04-17,95,25000
P0007,Book,B01717,2027-02-24,52,40000
P0007,Book,B01718,2027-03-08,89,50000
P0007,Book,B01719,2027-02-16,25,95000
P0007,Book,B01720,2026-07-16,37,10000
P0007,Book,B01721,2027-03-11,58,95000
P0007,Book,B01722,2026-10-06,60,80000
P0008,Juice,B01723,2027-01-25,11,80000
P0008,Juice,B01724,2027-05-04,8,60000
P0008,Juice,B01725,2027-09-03,37,75000
P0008,Juice,B01726,2026-09-17,38,100000
P0008,Juice,B01727,2027-06-24,20,40000
P0008,Juice,B01728,2027-01-30,75,55000
P0008,Juice,B01729,2026-08-12,89,20000
P0008,Juice,B01730,2026-10-21,78,45000
P0008,Juice,B01731,2026-09-27,79,75000
P0008,Juice,B01732,2026-07-19,26,60000
P0008,Juice,B01733,2027-10-05,91,40000
P0008,Juice,B01734,2026-09-23,72,40000
P0008,Juice,B01735,2026-08-04,3,10000
P0008,Juice,B01736,2026-08-24,76,90000
P0008,Juice,B01737,2026-08-14,41,80000
P0008,Juice,B01738,2027-07-28,44,55000
P0008,Juice,B01739,2027-11-29,56,90000
P0008,Juice,B01740,2027-06-11,69,20000
P0008,Juice,B01741,2026-11-28,25,75000
P0008,Juice,B01742,2027-03-22,62,80000
P0008,Juice,B01743,2026-11-07,84,35000
P0008,Juice,B01744,2027-02-27,1,35000
P0008,Juice,B01745,2027-02-10,57,30000
P0008,Juice,B01746,2027-06-22,76,95000
P0008,Juice,B01747,2027-06-04,53,65000
P0008,Juice,B01748,2026-08-03,40,55000
P0008,Juice,B01749,2026-11-07,46,65000
P0008,Juice,B01750,2027-08-19,66,40000
P0008,Juice,B01751,2027-01-28,59,90000
P0008,Juice,B01752,2027-04-20,20,15000
P0008,Juice,B01753,2026-07-05,24,20000
P0008,Juice,B01754,2027-08-04,21,55000
P0008,Juice,B01755,2027-11-13,73,100000
P0008,Juice,B01756,2026-07-06,100,100000
P0008,Juice,B01757,2027-09-07,19,75000
P0008,Juice,B01758,2027-02-15,41,75000
P0008,Juice,B01759,2026-07-31,11,70000
P0008,Juice,B01760,2026-07-05,20,100000
P0008,Juice,B01761,2027-11-09,62,55000
P0008,Juice,B01762,2027-05-07,27,75000
P0008,Juice,B01763,2026-10-14,24,70000
P0008,Juice,B01764,2027-10-27,61,50000
P0008,Juice,B01765,2027-06-10,97,60000
P0008,Juice,B01766,2027-06-01,75,75000
P0008,Juice,B01767,2026-10-18,67,90000
P0008,Juice,B01768,2026-08-27,44,70000
P0008,Juice,B01769,2027-05-25,70,35000
P0008,Juice,B01770,2027-07-20,69,50000
P0008,Juice,B01771,2027-05-11,75,10000
P0008,Juice,B01772,2027-09-14,89,25000
P0008,Juice,B01773,2027-10-11,25,90000
P0008,Juice,B01774,2026-07-08,35,20000
P0008,Juice,B01775,2027-12-08,100,60000
P0008,Juice,B01776,2027-08-03,97,15000
P0008,Juice,B01777,2027-03-04,3,65000
P0008,Juice,B01778,2027-12-12,68,75000
P0008,Juice,B01779,2026-07-04,26,85000
P0008,Juice,B01780,2027-10-01,83,55000
P0008,Juice,B01781,2026-09-25,100,60000
P0008,Juice,B01782,2026-10-24,30,85000
P0008,Juice,B01783,2027-10-05,23,35000
P0008,Juice,B01784,2027-12-21,70,25000
P0008,Juice,B01785,2027-01-03,87,40000
P0008,Juice,B01786,2027-10-13,38,90000
P0008,Juice,B01787,2027-05-01,1,45000
P0008,Juice,B01788,2027-10-27,49,35000
P0008,Juice,B01789,2027-03-02,28,100000
P0008,Juice,B01790,2027-12-27,39,80000
P0008,Juice,B01791,2026-12-18,96,75000
P0008,Juice,B01792,2027-11-22,20,25000
P0008,Juice,B01793,2027-08-17,37,90000
P0008,Juice,B01794,2026-09-03,70,100000
P0008,Juice,B01795,2027-01-31,54,20000
P0008,Juice,B01796,2026-11-29,57,75000
P0008,Juice,B01797,2027-12-19,84,15000
P0008,Juice,B01798,2026-07-05,34,15000
P0008,Juice,B01799,2026-08-09,53,55000
P0008,Juice,B01800,2027-12-08,61,65000
P0008,Juice,B01801,2027-03-19,67,20000
P0008,Juice,B01802,2027-06-30,79,10000
P0008,Juice,B01803,2027-09-03,42,100000
P0008,Juice,B01804,2026-08-29,38,30000
P0008,Juice,B01805,2027-01-08,71,20000
P0008,Juice,B01806,2026-09-24,38,100000
P0008,Juice,B01807,2027-05-17,84,70000
P0008,Juice,B01808,2027-10-19,32,60000
P0008,Juice,B01809,2026-07-04,21,20000
P0008,Juice,B01810,2026-09-24,49,60000
P0008,Juice,B01811,2026-09-14,50,65000
P0008,Juice,B01812,2027-11-20,76,85000
P0008,Juice,B01813,2027-04-17,23,85000
P0008,Juice,B01814,2027-05-31,60,35000
P0008,Juice,B01815,2027-01-06,100,65000
P0008,Juice,B01816,2027-12-12,97,30000
P0008,Juice,B01817,2027-12-01,53,55000
P0008,Juice,B01818,2026-09-21,91,25000
P0008,Juice,B01819,2027-10-31,5,20000
P0008,Juice,B01820,2027-12-26,64,35000
P0008,Juice,B01821,2027-06-11,88,100000
P0008,Juice,B01822,2026-09-27,64,15000
P0008,Juice,B01823,2026-10-18,14,85000
P0008,Juice,B01824,2027-02-09,40,100000
P0008,Juice,B01825,2026-07-02,41,60000
P0008,Juice,B01826,2027-04-30,7,65000
P0008,Juice,B01827,2027-07-30,32,20000
P0008,Juice,B01828,2027-11-26,45,15000
P0008,Juice,B01829,2027-10-24,23,65000
P0008,Juice,B01830,2026-07-07,91,100000
P0008,Juice,B01831,2027-02-14,67,40000
P0008,Juice,B01832,2027-05-26,1,35000
P0008,Juice,B01833,2027-09-19,3,90000
P0008,Juice,B01834,2026-07-02,19,45000
P0008,Juice,B01835,2026-11-26,85,50000
P0008,Juice,B01836,2027-08-30,24,80000
P0008,Juice,B01837,2027-01-11,9,40000
P0008,Juice,B01838,2026-07-08,83,75000
P0008,Juice,B01839,2026-11-01,98,55000
