barcode,productName,batchCode,expiryDate,quantity,price
P0017,Egg,B00578,2027-07-13,13,85000
P0017,Egg,B00579,2027-06-04,24,25000
P0017,Egg,B00580,2027-04-04,61,85000
P0017,Egg,B00581,2026-09-19,29,15000
P0017,Egg,B00582,2026-11-28,78,15000
P0017,Egg,B00583,2027-06-21,84,75000
P0017,Egg,B00584,2027-01-25,45,20000
P0017,Egg,B00585,2027-01-21,92,80000
P0017,Egg,B00586,2027-06-29,16,60000
P0017,Egg,B00587,2027-10-22,90,75000
P0017,Egg,B00588,2027-08-02,18,100000
P0017,Egg,B00589,2026-07-08,40,100000
P0017,Egg,B00590,2026-12-15,33,25000
P0017,Egg,B00591,2027-07-10,88,35000
P0017,Egg,B00592,2027-07-15,17,70000
P0017,Egg,B00593,2026-07-03,47,80000
P0017,Egg,B00594,2027-07-02,15,25000
P0017,Egg,B00595,2027-04-15,32,35000
P0017,Egg,B00596,2027-05-10,77,55000
P0017,Egg,B00597,2026-07-04,1,10000
P0017,Egg,B00598,2027-09-21,30,30000
P0017,Egg,B00599,2027-07-27,47,60000
P0017,Egg,B00600,2026-10-19,66,10000
P0017,Egg,B00601,2027-09-16,92,95000
P0017,Egg,B00602,2026-12-25,96,10000
P0017,Egg,B00603,2027-12-30,24,65000
P0017,Egg,B00604,2027-04-30,13,65000
P0017,Egg,B00605,2027-10-16,32,60000
P0017,Egg,B00606,2026-07-16,39,25000
P0017,Egg,B00607,2027-03-30,100,80000
P0017,Egg,B00608,2027-03-02,10,70000
P0017,Egg,B00609,2027-09-06,86,80000
P0017,Egg,B00610,2027-07-31,46,80000
P0017,Egg,B00611,2026-09-12,3,25000
P0017,Egg,B00612,2027-06-20,27,35000
P0017,Egg,B00613,2027-01-31,83,80000
P0017,Egg,B00614,2027-03-05,15,85000
P0017,Egg,B00615,2027-08-23,79,40000
P0017,Egg,B00616,2027-04-06,88,20000
P0017,Egg,B00617,2027-12-12,94,85000
P0017,Egg,B00618,2027-06-29,58,85000
P0017,Egg,B00619,2027-04-12,73,95000
P0017,Egg,B00620,2026-09-04,94,55000
P0009,Cake,B00621,2027-06-22,93,45000
P0009,Cake,B00622,2027-04-30,70,35000
P0009,Cake,B00623,2026-08-19,98,15000
P0009,Cake,B00624,2026-09-28,7,70000
P0009,Cake,B00625,2026-10-06,20,85000
P0009,Cake,B00626,2026-12-03,31,75000
P0009,Cake,B00627,2026-08-29,36,20000
P0009,Cake,B00628,2027-06-22,47,40000
P0009,Cake,B00629,2026-11-19,27,40000
P0009,Cake,B00630,2027-07-15,52,25000
P0009,Cake,B00631,2027-12-04,4,60000
P0009,Cake,B00632,2026-07-07,96,20000
P0009,Cake,B00633,2027-06-06,31,30000
P0009,Cake,B00634,2026-08-21,35,80000
P0009,Cake,B00635,2027-06-09,6,15000
P0009,Cake,B00636,2027-07-22,78,85000
P0009,Cake,B00637,2026-12-24,86,65000
P0009,Cake,B00638,2027-02-28,62,55000
P0009,Cake,B00639,2027-09-21,62,70000
P0009,Cake,B00640,2027-01-04,69,85000
P0009,Cake,B00641,2027-10-26,9,20000
P0009,Cake,B00642,2026-07-28,31,30000
P0009,Cake,B00643,2026-07-02,2,100000
P0009,Cake,B00644,2027-04-21,59,75000
P0009,Cake,B00645,2026-07-03,94,85000
P0009,Cake,B00646,2026-07-07,4,30000
P0009,Cake,B00647,2026-09-21,66,25000
P0009,Cake,B00648,2026-07-02,76,75000
P0009,Cake,B00649,2027-03-03,46,45000
P0009,Cake,B00650,2026-09-12,89,85000
P0009,Cake,B00651,2026-08-15,48,75000
P0009,Cake,B00652,2027-05-21,13,20000
P0009,Cake,B00653,2026-11-27,70,100000
P0009,Cake,B00654,2027-12-18,19,45000
P0009,Cake,B00655,2027-04-26,72,35000
P0009,Cake,B00656,2027-07-24,73,40000
P0009,Cake,B00657,2026-09-17,17,65000
P0009,Cake,B00658,2026-07-05,44,65000
P0009,Cake,B00659,2026-11-08,32,55000
P0009,Cake,B00660,2026-08-20,89,35000
P0009,Cake,B00661,2026-09-17,26,50000
P0009,Cake,B00662,2026-11-01,72,80000
P0009,Cake,B00663,2026-08-07,67,90000
P0006,Medicine,B00664,2026-09-28,79,100000
P0006,Medicine,B00665,2027-10-15,49,100000
P0006,Medicine,B00666,2027-12-27,59,50000
P0006,Medicine,B00667,2026-11-24,2,80000
P0006,Medicine,B00668,2027-04-13,53,20000
P0006,Medicine,B00669,2027-12-06,26,30000
P0006,Medicine,B00670,2027-06-12,72,50000
P0006,Medicine,B00671,2026-07-05,30,20000
P0006,Medicine,B00672,2027-12-25,69,20000
P0006,Medicine,B00673,2027-11-24,56,70000
P0006,Medicine,B00674,2026-08-21,58,45000
P0006,Medicine,B00675,2027-05-16,44,60000
P0006,Medicine,B00676,2027-06-08,65,20000
P0006,Medicine,B00677,2026-07-25,96,70000
P0006,Medicine,B00678,2027-02-08,87,25000
P0006,Medicine,B00679,2026-11-11,50,45000
P0006,Medicine,B00680,2027-01-19,43,35000
P0006,Medicine,B00681,2026-10-16,72,45000
P0006,Medicine,B00682,2026-07-10,20,40000
P0006,Medicine,B00683,2026-07-03,65,70000
P0006,Medicine,B00684,2026-08-15,2,15000
P0006,Medicine,B00685,2026-09-11,90,100000
P0006,Medicine,B00686,2026-07-08,40,95000
P0006,Medicine,B00687,2026-07-08,4,45000
P0006,Medicine,B00688,2027-02-24,3,50000
P0006,Medicine,B00689,2026-09-12,69,35000
P0006,Medicine,B00690,2027-12-07,69,10000
P0006,Medicine,B00691,2027-08-11,12,25000
P0006,Medicine,B00692,2027-03-15,2,10000
P0006,Medicine,B00693,2027-02-07,86,75000
P0006,Medicine,B00694,2027-03-16,2,45000
P0006,Medicine,B00695,2027-07-30,78,25000
P0006,Medicine,B00696,2026-08-10,90,85000
P0006,Medicine,B00697,2027-05-26,20,95000
P0006,Medicine,B00698,2027-08-18,72,55000
P0006,Medicine,B00699,2027-10-20,81,20000
P0006,Medicine,B00700,2027-11-04,53,70000
P0006,Medicine,B00701,2027-04-24,49,75000
P0006,Medicine,B00702,2026-07-11,13,60000
P0006,Medicine,B00703,2027-04-09,72,20000
P0006,Medicine,B00704,2027-07-07,38,80000
P0006,Medicine,B00705,2026-07-03,66,100000
P0006,Medicine,B00706,2026-08-23,87,65000
P0006,Medicine,B00707,2027-01-25,44,65000
P0006,Medicine,B00708,2027-11-17,84,50000
P0006,Medicine,B00709,2026-08-14,63,95000
P0006,Medicine,B00710,2027-12-13,35,95000
P0006,Medicine,B00711,2027-12-19,69,45000
P0006,Medicine,B00712,2027-06-07,33,85000
P0006,Medicine,B00713,2026-11-27,100,65000
P0006,Medicine,B00714,2027-12-07,76,90000
P0006,Medicine,B00715,2027-06-12,81,25000
P0003,Coffee,B00716,2027-03-23,80,30000
P0003,Coffee,B00717,2026-07-03,38,80000
P0003,Coffee,B00718,2027-07-20,99,40000
P0003,Coffee,B00719,2026-12-15,63,10000
P0003,Coffee,B00720,2027-04-30,92,60000
P0003,Coffee,B00721,2027-05-17,46,90000
P0003,Coffee,B00722,2027-11-05,28,35000
P0003,Coffee,B00723,2027-03-30,72,45000
P0003,Coffee,B00724,2026-12-02,89,15000
P0003,Coffee,B00725,2026-11-02,49,30000
P0003,Coffee,B00726,2026-07-08,22,60000
P0003,Coffee,B00727,2027-07-29,6,65000
P0003,Coffee,B00728,2027-04-22,32,95000
P0003,Coffee,B00729,2027-12-30,6,40000
P0003,Coffee,B00730,2026-11-12,16,20000
P0003,Coffee,B00731,2026-07-18,97,85000
P0003,Coffee,B00732,2026-08-19,21,100000
P0003,Coffee,B00733,2026-07-04,27,30000
P0003,Coffee,B00734,2027-01-30,53,85000
P0003,Coffee,B00735,2027-09-05,48,70000
P0003,Coffee,B00736,2026-08-17,69,30000
P0003,Coffee,B00737,2026-10-06,34,55000
P0003,Coffee,B00738,2026-07-19,66,40000
P0003,Coffee,B00739,2027-03-04,70,70000
P0003,Coffee,B00740,2026-07-07,25,60000
P0003,Coffee,B00741,2027-12-30,80,55000
P0003,Coffee,B00742,2027-01-01,13,65000
P0003,Coffee,B00743,2026-11-20,2,50000
P0003,Coffee,B00744,2026-08-03,59,20000
P0003,Coffee,B00745,2027-11-20,13,80000
P0003,Coffee,B00746,2027-11-14,89,10000
P0003,Coffee,B00747,2026-07-07,50,75000
P0003,Coffee,B00748,2027-07-01,60,60000
P0003,Coffee,B00749,2026-07-03,17,80000
P0003,Coffee,B00750,2027-12-22,69,45000
P0003,Coffee,B00751,2027-06-24,77,40000
P0003,Coffee,B00752,2026-09-12,98,25000
P0003,Coffee,B00753,2027-01-05,56,70000
P0003,Coffee,B00754,2027-07-10,43,65000
P0003,Coffee,B00755,2027-01-11,72,90000
P0003,Coffee,B00756,2027-05-22,50,100000
P0003,Coffee,B00757,2027-11-06,46,25000
P0003,Coffee,B00758,2027-06-09,48,45000
P0003,Coffee,B00759,2027-12-10,34,30000
P0003,Coffee,B00760,2027-02-21,37,95000
P0003,Coffee,B00761,2026-12-30,36,15000
P0003,Coffee,B00762,2027-07-23,77,100000
P0003,Coffee,B00763,2027-05-22,78,50000
P0003,Coffee,B00764,2027-01-16,2,35000
P0003,Coffee,B00765,2027-10-14,5,10000
P0003,Coffee,B00766,2027-09-29,100,35000
P0003,Coffee,B00767,2027-05-26,88,90000
P0003,Coffee,B00768,2026-07-04,69,100000
P0003,Coffee,B00769,2027-11-20,76,45000
P0003,Coffee,B00770,2026-09-20,73,80000
P0003,Coffee,B00771,2026-12-30,93,25000
P0003,Coffee,B00772,2026-12-12,84,30000
P0003,Coffee,B00773,2026-07-28,85,45000
P0003,Coffee,B00774,2026-09-06,88,25000
P0003,Coffee,B00775,2026-07-12,37,80000
P0003,Coffee,B00776,2027-04-12,92,40000
P0003,Coffee,B00777,2027-07-12,5,70000
P0003,Coffee,B00778,2026-11-28,64,70000
P0018,Cheese,B00779,2027-03-17,80,65000
P0018,Cheese,B00780,2027-07-09,68,35000
P0018,Cheese,B00781,2026-09-01,62,65000
P0018,Cheese,B00782,2027-03-09,53,100000
P0018,Cheese,B00783,2027-02-15,97,95000
P0018,Cheese,B00784,2026-10-08,26,70000
P0018,Cheese,B00785,2027-07-18,38,80000
P0018,Cheese,B00786,2027-02-20,72,55000
P0018,Cheese,B00787,2026-08-03,70,90000
P0018,Cheese,B00788,2027-01-25,17,80000
P0018,Cheese,B00789,2027-05-05,38,95000
P0018,Cheese,B00790,2027-09-02,75,45000
P0018,Cheese,B00791,2027-01-26,68,55000
P0018,Cheese,B00792,2026-09-12,69,25000
P0018,Cheese,B00793,2026-08-09,67,85000
P0018,Cheese,B00794,2027-03-02,17,75000
P0018,Cheese,B00795,2027-04-01,18,70000
P0018,Cheese,B00796,2027-04-30,53,25000
P0018,Cheese,B00797,2026-07-08,79,65000
P0018,Cheese,B00798,2027-05-26,8,70000
P0018,Cheese,B00799,2026-07-03,13,40000
P0018,Cheese,B00800,2027-02-05,29,95000
P0018,Cheese,B00801,2027-07-25,33,70000
P0018,Cheese,B00802,2027-11-25,17,95000
P0018,Cheese,B00803,2027-01-22,34,80000
P0018,Cheese,B00804,2027-08-08,34,70000
P0018,Cheese,B00805,2027-09-13,71,75000
P0018,Cheese,B00806,2027-01-08,19,10000
P0018,Cheese,B00807,2026-11-12,32,95000
P0018,Cheese,B00808,2027-04-17,79,50000
P0018,Cheese,B00809,2027-08-07,47,25000
P0018,Cheese,B00810,2027-09-26,23,20000
P0018,Cheese,B00811,2026-07-04,95,30000
P0018,Cheese,B00812,2027-04-27,8,75000
P0018,Cheese,B00813,2027-11-02,6,60000
P0018,Cheese,B00814,2026-07-07,52,45000
P0018,Cheese,B00815,2027-10-04,46,70000
P0018,Cheese,B00816,2027-11-24,85,90000
P0018,Cheese,B00817,2027-04-26,82,10000
P0018,Cheese,B00818,2027-07-19,18,85000
P0018,Cheese,B00819,2026-11-21,38,90000
P0018,Cheese,B00820,2027-09-01,15,70000
P0018,Cheese,B00821,2027-09-05,18,55000
P0018,Cheese,B00822,2026-11-18,32,45000
P0018,Cheese,B00823,2027-03-08,52,65000
P0018,Cheese,B00824,2027-11-22,23,75000
P0018,Cheese,B00825,2027-12-18,77,80000
P0018,Cheese,B00826,2026-09-08,55,90000
P0018,Cheese,B00827,2027-06-16,93,60000
P0018,Cheese,B00828,2026-07-07,5,55000
P0018,Cheese,B00829,2027-08-01,100,20000
P0018,Cheese,B00830,2026-07-02,13,40000
P0018,Cheese,B00831,2027-04-11,16,70000
P0018,Cheese,B00832,2027-06-23,86,70000
P0018,Cheese,B00833,2026-07-11,15,70000
P0018,Cheese,B00834,2026-07-21,33,55000
P0018,Cheese,B00835,2027-05-19,68,10000
P0008,Juice,B00836,2027-02-24,9,35000
P0008,Juice,B00837,2027-12-13,81,90000
P0008,Juice,B00838,2027-09-15,61,45000
P0008,Juice,B00839,2027-02-09,78,15000
P0008,Juice,B00840,2026-10-21,75,90000
P0008,Juice,B00841,2027-02-08,90,15000
P0008,Juice,B00842,2027-06-07,40,15000
P0008,Juice,B00843,2026-07-07,32,95000
P0008,Juice,B00844,2027-12-03,93,30000
P0008,Juice,B00845,2027-06-04,86,25000
P0008,Juice,B00846,2027-02-06,7,80000
P0008,Juice,B00847,2026-08-14,54,35000
P0008,Juice,B00848,2027-04-13,91,15000
P0008,Juice,B00849,2027-08-16,13,25000
P0008,Juice,B00850,2026-11-15,59,65000
P0008,Juice,B00851,2027-04-03,94,60000
P0008,Juice,B00852,2027-06-22,49,70000
P0008,Juice,B00853,2026-12-02,68,75000
P0008,Juice,B00854,2027-03-03,66,60000
P0008,Juice,B00855,2026-07-02,41,15000
P0008,Juice,B00856,2026-10-21,72,85000
P0008,Juice,B00857,2027-02-03,21,25000
P0008,Juice,B00858,2027-12-24,77,80000
P0008,Juice,B00859,2027-12-17,54,50000
P0008,Juice,B00860,2027-02-07,24,35000
P0008,Juice,B00861,2027-12-20,48,85000
P0008,Juice,B00862,2027-05-23,81,30000
P0008,Juice,B00863,2026-10-20,66,90000
P0008,Juice,B00864,2027-04-11,63,25000
P0008,Juice,B00865,2027-08-15,39,75000
P0008,Juice,B00866,2026-09-03,41,55000
P0008,Juice,B00867,2027-08-23,72,80000
P0008,Juice,B00868,2027-04-23,97,70000
P0008,Juice,B00869,2026-07-05,67,95000
P0008,Juice,B00870,2027-05-06,86,60000
P0008,Juice,B00871,2027-12-04,8,10000
P0008,Juice,B00872,2027-10-07,8,35000
P0008,Juice,B00873,2027-01-30,18,60000
P0008,Juice,B00874,2026-11-07,8,60000
P0008,Juice,B00875,2027-03-15,1,30000
P0008,Juice,B00876,2027-09-22,45,80000
P0008,Juice,B00877,2026-12-29,14,95000
P0008,Juice,B00878,2027-05-28,58,90000
P0008,Juice,B00879,2026-12-28,32,40000
P0008,Juice,B00880,2026-12-26,51,85000
P0008,Juice,B00881,2027-01-07,72,35000
P0008,Juice,B00882,2026-12-17,27,60000
P0008,Juice,B00883,2027-04-19,38,30000
P0008,Juice,B00884,2026-11-14,67,100000
P0008,Juice,B00885,2027-07-21,16,60000
P0008,Juice,B00886,2027-08-24,76,35000
P0008,Juice,B00887,2027-10-02,91,90000
P0008,Juice,B00888,2027-07-15,13,40000
P0008,Juice,B00889,2027-04-08,67,15000
P0008,Juice,B00890,2027-08-14,8,65000
P0008,Juice,B00891,2027-02-19,72,20000
P0001,Milk,B00892,2027-11-04,86,35000
P0001,Milk,B00893,2027-09-21,42,60000
P0001,Milk,B00894,2027-03-04,71,95000
P0001,Milk,B00895,2027-04-01,39,45000
P0001,Milk,B00896,2027-12-02,44,55000
P0001,Milk,B00897,2026-07-04,83,55000
P0001,Milk,B00898,2026-11-26,37,10000
P0001,Milk,B00899,2026-10-01,80,40000
P0001,Milk,B00900,2027-08-14,60,75000
P0001,Milk,B00901,2027-09-24,91,60000
P0001,Milk,B00902,2027-06-27,41,40000
P0001,Milk,B00903,2027-06-03,62,60000
P0001,Milk,B00904,2027-11-19,91,85000
P0001,Milk,B00905,2027-08-29,40,65000
P0001,Milk,B00906,2027-02-14,99,60000
P0001,Milk,B00907,2027-06-26,25,25000
P0001,Milk,B00908,2027-03-23,95,75000
P0001,Milk,B00909,2027-06-24,22,50000
P0001,Milk,B00910,2026-10-10,23,50000
P0001,Milk,B00911,2027-11-12,100,30000
P0001,Milk,B00912,2026-07-06,25,45000
P0001,Milk,B00913,2027-12-19,83,50000
P0001,Milk,B00914,2027-05-17,94,50000
P0001,Milk,B00915,2027-04-21,75,45000
P0001,Milk,B00916,2026-12-29,41,100000
P0001,Milk,B00917,2026-09-27,36,50000
P0001,Milk,B00918,2026-10-28,12,60000
P0001,Milk,B00919,2026-12-30,16,25000
P0001,Milk,B00920,2026-07-05,63,85000
P0001,Milk,B00921,2026-07-08,35,15000
P0001,Milk,B00922,2027-03-11,100,20000
P0001,Milk,B00923,2027-02-13,22,10000
P0001,Milk,B00924,2027-06-01,28,15000
P0001,Milk,B00925,2026-08-30,95,55000
P0001,Milk,B00926,2026-07-08,33,15000
P0001,Milk,B00927,2027-03-05,99,15000
P0001,Milk,B00928,2026-09-01,81,85000
P0001,Milk,B00929,2027-11-01,80,95000
P0001,Milk,B00930,2026-07-08,70,80000
P0001,Milk,B00931,2027-04-15,31,25000
P0001,Milk,B00932,2026-07-03,59,25000
P0001,Milk,B00933,2026-07-04,77,50000
P0001,Milk,B00934,2027-11-26,11,45000
P0001,Milk,B00935,2026-07-19,23,75000
P0001,Milk,B00936,2027-07-10,46,55000
P0001,Milk,B00937,2026-07-03,68,75000
P0001,Milk,B00938,2026-07-15,77,35000
P0001,Milk,B00939,2027-05-09,86,95000
P0001,Milk,B00940,2027-04-29,47,10000
P0001,Milk,B00941,2027-02-04,75,90000
P0001,Milk,B00942,2027-09-03,40,45000
P0001,Milk,B00943,2027-09-17,72,100000
P0001,Milk,B00944,2027-11-08,33,75000
P0001,Milk,B00945,2026-08-23,93,95000
P0001,Milk,B00946,2027-02-26,17,35000
P0001,Milk,B00947,2026-07-08,71,75000
P0001,Milk,B00948,2026-08-19,82,30000
P0001,Milk,B00949,2026-11-03,76,85000
P0001,Milk,B00950,2027-10-03,89,85000
P0012,Chocolate,B00951,2027-06-03,32,70000
P0012,Chocolate,B00952,2026-09-27,88,85000
P0012,Chocolate,B00953,2027-01-28,71,45000
P0012,Chocolate,B00954,2027-12-19,76,80000
P0012,Chocolate,B00955,2026-10-14,100,20000
P0012,Chocolate,B00956,2027-10-30,41,55000
P0012,Chocolate,B00957,2027-10-15,47,90000
P0012,Chocolate,B00958,2026-08-15,65,60000
P0012,Chocolate,B00959,2026-07-08,21,85000
P0012,Chocolate,B00960,2027-07-14,14,95000
P0012,Chocolate,B00961,2027-08-08,87,80000
P0012,Chocolate,B00962,2027-11-20,22,40000
P0012,Chocolate,B00963,2026-07-05,11,95000
P0012,Chocolate,B00964,2027-03-12,39,25000
P0012,Chocolate,B00965,2026-11-29,98,60000
P0012,Chocolate,B00966,2026-10-27,91,95000
P0012,Chocolate,B00967,2026-07-03,58,60000
P0012,Chocolate,B00968,2027-01-06,40,65000
P0012,Chocolate,B00969,2027-10-09,100,15000
P0012,Chocolate,B00970,2026-07-05,28,45000
P0012,Chocolate,B00971,2027-04-13,59,30000
P0012,Chocolate,B00972,2026-11-26,76,65000
P0012,Chocolate,B00973,2027-02-26,94,85000
P0012,Chocolate,B00974,2026-07-06,36,50000
P0012,Chocolate,B00975,2026-11-18,51,75000
P0012,Chocolate,B00976,2027-02-15,50,100000
P0012,Chocolate,B00977,2027-10-14,50,50000
P0012,Chocolate,B00978,2026-12-20,81,85000
P0012,Chocolate,B00979,2026-07-05,28,15000
P0012,Chocolate,B00980,2026-11-13,13,95000
P0012,Chocolate,B00981,2026-09-15,42,30000
P0012,Chocolate,B00982,2027-10-26,77,65000
P0012,Chocolate,B00983,2027-09-23,97,60000
P0012,Chocolate,B00984,2027-07-07,67,90000
P0012,Chocolate,B00985,2026-10-10,66,40000
P0012,Chocolate,B00986,2027-10-15,94,20000
P0012,Chocolate,B00987,2026-09-17,57,90000
P0012,Chocolate,B00988,2027-10-26,63,60000
P0012,Chocolate,B00989,2027-04-15,92,40000
P0012,Chocolate,B00990,2027-05-02,36,20000
P0012,Chocolate,B00991,2027-06-07,69,55000
P0012,Chocolate,B00992,2027-01-13,48,30000
P0012,Chocolate,B00993,2027-12-02,27,45000
P0012,Chocolate,B00994,2026-12-15,75,20000
P0012,Chocolate,B00995,2027-01-28,40,20000
P0012,Chocolate,B00996,2027-06-16,64,65000
P0012,Chocolate,B00997,2027-02-22,4,95000
P0012,Chocolate,B00998,2026-07-04,64,100000
P0012,Chocolate,B00999,2027-02-22,76,95000
P0012,Chocolate,B01000,2027-09-10,40,95000
